시도명,시군구명,법정읍면동명,읍면동아이디,SOC유형,SOC유형아이디,구분명,시설명,시설물 아이디,인허가일자,도로명주소,지번주소,충전소위치 상세,휴점일,이용가능 시작시각,이용가능 종료시각,완속충전 가능여부,급속충전 가능여부,급속충전 타입구분,완속충전기 대수,급속충전기 대수,주차료부과 여부,관리업체명,관리업체 전화번호,데이터 갱신일자,업태구분명,위도,경도
경기도,김포시,풍무동,"41570107",생활편의형SOC,CVNTL,전기충전소,홈플러스 풍무점,CVNTL_25_41570_00372,,경기도 김포시 풍무로 167,경기도 김포시 풍무동 38-1,,,,,,,,,,,환경부(한국자동차환경협회),,2022-07-11,,37.6098860000,126.7236600000
경기도,화성시,우정읍,"41590256",생활편의형SOC,CVNTL,전기충전소,마이더스오토샵,CVNTL_25_41590_01870,,경기도 화성시 우정읍 바수게길 5,경기도 화성시 우정읍 주곡리 500-48,,,,,,,,,,,제주전기자동차서비스,,2022-07-11,,37.1106830000,126.8034200000
경기도,화성시,우정읍,"41590256",생활편의형SOC,CVNTL,전기충전소,주식회사 로이,CVNTL_25_41590_01871,,경기도 화성시 우정읍 포승향남로 969,경기도 화성시 우정읍 이화리 198-7,,,,,,,,,,,에버온,,2022-07-11,,37.0356980000,126.8054660000
경기도,양평군,옥천면,"41830340",생활편의형SOC,CVNTL,전기충전소,세븐일레븐 양평6번국도점,CVNTL_25_41830_01178,,경기도 양평군 옥천면 경강로 1519,경기도 양평군 옥천면 옥천리 872-3,,,,,,,,,,,제주전기자동차서비스,,2022-07-11,,37.5079460000,127.4515460000
경기도,화성시,정남면,"41590410",생활편의형SOC,CVNTL,전기충전소,정남면사무소,CVNTL_25_41590_01869,,경기도 화성시 정남면 서봉로 998,경기도 화성시 정남면 신리 260-1,,,,,,,,,,,한국전기차충전서비스,,2022-07-11,,37.1602300000,126.9718000000
경기도,화성시,청계동,"41590130",생활편의형SOC,CVNTL,전기충전소,관악 리베라CC,CVNTL_25_41590_01872,,경기도 화성시 중리길 183,경기도 화성시 청계동 510-385,,,,,,,,,,,이카플러그,,2022-07-11,,37.1905500000,127.1124300000
경기도,화성시,봉담읍,"41590253",생활편의형SOC,CVNTL,전기충전소,장안대학교,CVNTL_25_41590_01863,,경기도 화성시 봉담읍 삼천병마로 1182,경기도 화성시 봉담읍 상리 460,,,,,,,,,,,이카플러그,,2022-07-11,,37.2126460000,126.9460500000
경기도,화성시,봉담읍,"41590253",생활편의형SOC,CVNTL,전기충전소,봉담읍사무소,CVNTL_25_41590_01864,,경기도 화성시 봉담읍 샘마을1길 7,경기도 화성시 봉담읍 상리 27-1,,,,,,,,,,,한국전기차충전서비스,,2022-07-11,,37.2199900000,126.9500500000
경기도,화성시,반월동,"41590120",생활편의형SOC,CVNTL,전기충전소,롯데빅마켓 신영통점,CVNTL_25_41590_01865,,경기도 화성시 삼성1로 333,경기도 화성시 반월동 123-5,,,,,,,,,,,한국전기차충전서비스,,2022-07-11,,37.2304420000,127.0664700000
경기도,화성시,병점동,"41590117",생활편의형SOC,CVNTL,전기충전소,병점2동주민센터,CVNTL_25_41590_01866,,경기도 화성시 병점3로 99,경기도 화성시 병점동 834-1,,,,,,,,,,,에버온,,2022-07-11,,37.2115020000,127.0430600000
경기도,화성시,병점동,"41590117",생활편의형SOC,CVNTL,전기충전소,유앤아이센터,CVNTL_25_41590_01867,,경기도 화성시 태안로 145,경기도 화성시 병점동 734,,,,,,,,,,,환경부(한국자동차환경협회),,2022-07-11,,37.2031000000,127.0334300000
경기도,화성시,병점동,"41590117",생활편의형SOC,CVNTL,전기충전소,홈플러스 병점점,CVNTL_25_41590_01868,,경기도 화성시 경기대로 985,경기도 화성시 병점동 399-4,,,,,,,,,,,환경부(한국자동차환경협회),,2022-07-11,,37.2037470000,127.0367500000
경기도,남양주시,진접읍,"41360253",생활편의형SOC,CVNTL,전기충전소,이마트 진접점,CVNTL_25_41360_00419,,경기도 남양주시 진접읍 금강로유연들1길 154,경기도 남양주시 진접읍 연평리 101-14,,,,,,,,,,,한국전력,,2022-07-11,,37.7088360000,127.1820100000
경기도,고양시 일산동구,장항동,"41285104",생활편의형SOC,CVNTL,전기충전소,신성하이네트스 오피스텔,CVNTL_25_41285_00078,,경기도 고양시 일산동구 정발산로42번길 24,경기도 고양시 일산동구 장항동 854,,,,,,,,,,,케이티,,2022-07-11,,37.6559900000,126.7737660000
경기도,안성시,현수동,"41550131",생활편의형SOC,CVNTL,전기충전소,안성맞춤 아트홀,CVNTL_25_41550_00997,,"",경기도 안성시 현수동 58-3,,,,,,,,,,,시그넷이브이,,2022-07-11,,37.0014040000,127.2790450000
경기도,고양시 덕양구,행신동,"41281128",생활편의형SOC,CVNTL,전기충전소,행신제9공영주차장,CVNTL_25_41281_00055,,경기도 고양시 덕양구 소원로181번길 38,경기도 고양시 덕양구 행신동 805,,,,,,,,,,,한국전기차충전서비스,,2022-07-11,,37.6146160000,126.8433000000
경기도,안산시 단원구,와동,"41273102",생활편의형SOC,CVNTL,전기충전소,와동체육관,CVNTL_25_41273_00948,,경기도 안산시 단원구 화정천동로 396,경기도 안산시 단원구 와동 813,,,,,,,,,,,시그넷이브이,,2022-07-11,,37.3400080000,126.8189300000
경기도,수원시 장안구,이목동,"41111131",생활편의형SOC,CVNTL,전기충전소,STX KAN 1단지,CVNTL_25_41111_00797,,경기도 수원시 장안구 장안로 395,경기도 수원시 장안구 이목동 918,,,,,,,,,,,케이티,,2022-07-11,,37.3154140000,126.9822500000
경기도,성남시 중원구,상대원동,"41133105",생활편의형SOC,CVNTL,전기충전소,성남 스타타워관리단,CVNTL_25_41133_00686,,경기도 성남시 중원구 사기막골로62번길 37,경기도 성남시 중원구 상대원동 223-25,,,,,,,,,,,이카플러그,,2022-07-11,,37.4352530000,127.1760200000
경기도,여주시,홍문동,"41670102",생활편의형SOC,CVNTL,전기충전소,여주시 이마트(여주점),CVNTL_25_41670_01213,,경기도 여주시 세종로 151,경기도 여주시 홍문동 401,,,,,,,,,,,차지비,,2022-07-11,,37.2842670000,127.6356660000
경기도,남양주시,호평동,"41360101",생활편의형SOC,CVNTL,전기충전소,호평동우림아파트,CVNTL_25_41360_00389,,경기도 남양주시 늘을1로 75,경기도 남양주시 호평동 711,,,,,,,,,,,케이티,,2022-07-11,,37.6599730000,127.2390200000
경기도,남양주시,금곡동,"41360103",생활편의형SOC,CVNTL,전기충전소,한국국토정보공사 남양주구리지사,CVNTL_25_41360_00408,,경기도 남양주시 경춘로1015번길 5,경기도 남양주시 금곡동 158-63,,,,,,,,,,,대영채비,,2022-07-11,,37.6356350000,127.2138000000
경기도,부천시,상동,"41190109",생활편의형SOC,CVNTL,전기충전소,부천시 삼도갈비,CVNTL_25_41190_00534,,경기도 부천시 상이로85번길 32,경기도 부천시 상동 573-1,,,,,,,,,,,차지비,,2022-07-11,,37.4967230000,126.7426000000
경기도,남양주시,진건읍,"41360259",생활편의형SOC,CVNTL,전기충전소,기아자동차 진건대리점,CVNTL_25_41360_00429,,경기도 남양주시 진건읍 사릉로442번길 13,경기도 남양주시 진건읍 용정리 771-4,,,,,,,,,,,에스트래픽,,2022-07-11,,37.6585040000,127.1771100000
경기도,안산시 상록구,건건동,"41271111",생활편의형SOC,CVNTL,전기충전소,반월역환승주차장,CVNTL_25_41271_00983,,"",경기도 안산시 상록구 건건동 535-14,,,,,,,,,,,환경부(한국자동차환경협회),,2022-07-11,,37.3119240000,126.9042100000
경기도,부천시,심곡동,"41190102",생활편의형SOC,CVNTL,전기충전소,부천시_심곡1동주민센터,CVNTL_25_41190_00508,,경기도 부천시 장말로351번길 9,경기도 부천시 심곡동 427-6,,,,,,,,,,,한국전기차충전서비스,,2022-07-11,,37.4909250000,126.7806100000
경기도,부천시,오정동,"41190117",생활편의형SOC,CVNTL,전기충전소,오정산업단지 공영주차장,CVNTL_25_41190_00537,,경기도 부천시 산업로7번길 64,경기도 부천시 오정동 759,,,,,,,,,,,한국전기차충전서비스,,2022-07-11,,37.5305520000,126.7797600000
경기도,부천시,작동,"41190119",생활편의형SOC,CVNTL,전기충전소,물박물관,CVNTL_25_41190_00515,,경기도 부천시 길주로 691,경기도 부천시 작동 산 60-8,,,,,,,,,,,한국전기차충전서비스,,2022-07-11,,37.5078700000,126.8211000000
경기도,성남시 분당구,수내동,"41135102",생활편의형SOC,CVNTL,전기충전소,EV충전소 SK수내동주유소 (ev Most),CVNTL_25_41135_00551,,경기도 성남시 분당구 불정로 274,경기도 성남시 분당구 수내동 86,,,,,,,,,,,evMost,,2022-07-11,,37.3677000000,127.1282040000
경기도,부천시,상동,"41190109",생활편의형SOC,CVNTL,전기충전소,푸른마을창보아파트,CVNTL_25_41190_00467,,경기도 부천시 송내대로205번길 68,경기도 부천시 상동 551-1,,,,,,,,,,,케이티,,2022-07-11,,37.5027730000,126.7538150000
경기도,성남시 분당구,구미동,"41135114",생활편의형SOC,CVNTL,전기충전소,하나로마트 성남점,CVNTL_25_41135_00615,,경기도 성남시 분당구 성남대로43번길 11,경기도 성남시 분당구 구미동 174,,,,,,,,,,,환경부(한국자동차환경협회),,2022-07-11,,37.3387570000,127.1066700000
경기도,수원시 팔달구,인계동,"41115141",생활편의형SOC,CVNTL,전기충전소,인계동선경1차아파트,CVNTL_25_41115_00829,,경기도 수원시 팔달구 권광로317번길 12,경기도 수원시 팔달구 인계동 163,,,,,,,,,,,케이티,,2022-07-11,,37.2760770000,127.0366600000
경기도,수원시 장안구,연무동,"41111137",생활편의형SOC,CVNTL,전기충전소,수원시 연무동 주민센터,CVNTL_25_41111_00800,,경기도 수원시 장안구 경수대로 757,경기도 수원시 장안구 연무동 181-1,,,,,,,,,,,차지비,,2022-07-11,,37.2904360000,127.0215450000
경기도,수원시 장안구,연무동,"41111137",생활편의형SOC,CVNTL,전기충전소,경기남부지방경찰청,CVNTL_25_41111_00801,,경기도 수원시 장안구 창룡대로 223,경기도 수원시 장안구 연무동 산 11-2,,,,,,,,,,,에스트래픽,,2022-07-11,,37.2942200000,127.0337140000
경기도,성남시 분당구,구미동,"41135114",생활편의형SOC,CVNTL,전기충전소,성남시 구미1동행정복지센터,CVNTL_25_41135_00594,,경기도 성남시 분당구 돌마로90번길 8,경기도 성남시 분당구 구미동 26,,,,,,,,,,,차지비,,2022-07-11,,37.3492660000,127.1117500000
경기도,성남시 분당구,구미동,"41135114",생활편의형SOC,CVNTL,전기충전소,구미동 주민센터,CVNTL_25_41135_00595,,경기도 성남시 분당구 구미로 130,경기도 성남시 분당구 구미동 227,,,,,,,,,,,에버온,,2022-07-11,,37.3395040000,127.1208400000
경기도,양주시,장흥면,"41630340",생활편의형SOC,CVNTL,전기충전소,장흥유원지,CVNTL_25_41630_01161,,"",경기도 양주시 장흥면 석현리 386-2,,,,,,,,,,,한국전기차충전서비스,,2022-07-11,,37.7304730000,126.9496400000
경기도,수원시 영통구,원천동,"41117102",생활편의형SOC,CVNTL,전기충전소,홈플러스 원천점,CVNTL_25_41117_00748,,경기도 수원시 영통구 중부대로 437,경기도 수원시 영통구 원천동 177-1,,,,,,,,,,,한국전력,,2022-07-11,,37.2701030000,127.0636500000
경기도,가평군,상면,"41820330",생활편의형SOC,CVNTL,전기충전소,경기가평 스카이빌,CVNTL_25_41820_00021,,경기도 가평군 상면 수목원로386번길 14,경기도 가평군 상면 행현리 646,,,,,,,,,,,에버온,,2022-07-11,,37.7480600000,127.3517300000
경기도,가평군,상면,"41820330",생활편의형SOC,CVNTL,전기충전소,상면사무소,CVNTL_25_41820_00022,,경기도 가평군 상면 청군로 1105,경기도 가평군 상면 연하리 171-1,,,,,,,,,,,한국전력,,2022-07-11,,37.8047700000,127.3573000000
경기도,고양시 덕양구,신원동,"41281103",생활편의형SOC,CVNTL,전기충전소,고양시 현대블루핸즈온누리오토프로,CVNTL_25_41281_00058,,경기도 고양시 덕양구 권율대로 822,경기도 고양시 덕양구 신원동 666,,,,,,,,,,,차지비,,2022-07-11,,37.6595340000,126.8837360000
경기도,고양시 일산동구,백석동,"41285106",생활편의형SOC,CVNTL,전기충전소,비잔티움오피스텔2차관리단,CVNTL_25_41285_00132,,경기도 고양시 일산동구 호수로 340-28,경기도 고양시 일산동구 백석동 1318-4,,,,,,,,,,,케이티,,2022-07-11,,37.6381150000,126.7883700000
경기도,안산시 단원구,대부북동,"41273111",생활편의형SOC,CVNTL,전기충전소,안산 대부도서관 주차장,CVNTL_25_41273_00905,,경기도 안산시 단원구 대남로 30,경기도 안산시 단원구 대부북동 425-3,,,,,,,,,,,대영채비,,2022-07-11,,37.2404800000,126.5831200000
경기도,안산시 단원구,대부북동,"41273111",생활편의형SOC,CVNTL,전기충전소,안산 대부해양본부 주차장,CVNTL_25_41273_00906,,경기도 안산시 단원구 돈지섬1길 10,경기도 안산시 단원구 대부북동 1959-1,,,,,,,,,,,대영채비,,2022-07-11,,37.2718930000,126.5670300000
경기도,안산시 단원구,원시동,"41273105",생활편의형SOC,CVNTL,전기충전소,원시동 공영주차장,CVNTL_25_41273_00908,,"",경기도 안산시 단원구 원시동 778-6,,,,,,,,,,,한국전기차충전서비스,,2022-07-11,,37.3116340000,126.7920400000
경기도,광명시,철산동,"41210102",생활편의형SOC,CVNTL,전기충전소,광명경찰서,CVNTL_25_41210_00222,,경기도 광명시 디지털로 5,경기도 광명시 철산동 418,,,,,,,,,,,에스트래픽,,2022-07-11,,37.4740260000,126.8681500000
경기도,광명시,철산동,"41210102",생활편의형SOC,CVNTL,전기충전소,광명시 철산3동 주민센터,CVNTL_25_41210_00223,,경기도 광명시 철산로 56,경기도 광명시 철산동 449-1,,,,,,,,,,,차지비,,2022-07-11,,37.4770000000,126.8722100000
경기도,광명시,철산동,"41210102",생활편의형SOC,CVNTL,전기충전소,광명시청,CVNTL_25_41210_00224,,경기도 광명시 시청로 20,경기도 광명시 철산동 222-1,,,,,,,,,,,시그넷이브이,,2022-07-11,,37.4782100000,126.8647160000
경기도,광명시,철산동,"41210102",생활편의형SOC,CVNTL,전기충전소,광명시 광명시청,CVNTL_25_41210_00225,,경기도 광명시 시청로 20,경기도 광명시 철산동 222-1,,,,,,,,,,,차지비,,2022-07-11,,37.4782100000,126.8647160000
경기도,광명시,철산동,"41210102",생활편의형SOC,CVNTL,전기충전소,광명시 철산1동 주민센터,CVNTL_25_41210_00226,,경기도 광명시 사성로 121,경기도 광명시 철산동 9-141,,,,,,,,,,,차지비,,2022-07-11,,37.4908100000,126.8679000000
경기도,과천시,갈현동,"41290103",생활편의형SOC,CVNTL,전기충전소,갈현동 주민센터 주차장,CVNTL_25_41290_00184,,경기도 과천시 중앙로 28,경기도 과천시 갈현동 679,,,,,,,,,,,환경부(한국자동차환경협회),,2022-07-11,,37.4193760000,126.9891360000
경기도,남양주시,금곡동,"41360103",생활편의형SOC,CVNTL,전기충전소,남양주자동차㈜,CVNTL_25_41360_00406,,경기도 남양주시 금곡로 9,경기도 남양주시 금곡동 682-21,,,,,,,,,,,기아자동차,,2022-07-11,,37.6336670000,127.2039400000
경기도,안산시 단원구,고잔동,"41273101",생활편의형SOC,CVNTL,전기충전소,안산단원경찰서,CVNTL_25_41273_00941,,경기도 안산시 단원구 화랑로 373,경기도 안산시 단원구 고잔동 514,,,,,,,,,,,에스트래픽,,2022-07-11,,37.3216300000,126.8288650000
경기도,성남시 분당구,삼평동,"41135109",생활편의형SOC,CVNTL,전기충전소,호반메트로큐브오피스텔,CVNTL_25_41135_00560,,경기도 성남시 분당구 대왕판교로606번길 31,경기도 성남시 분당구 삼평동 647,,,,,,,,,,,케이티,,2022-07-11,,37.3966900000,127.1106800000
경기도,구리시,인창동,"41310103",생활편의형SOC,CVNTL,전기충전소,구리시 롯데아울렛(구리점),CVNTL_25_41310_00285,,경기도 구리시 동구릉로136번길 47,경기도 구리시 인창동 419-7,,,,,,,,,,,차지비,,2022-07-11,,37.6118600000,127.1405500000
경기도,군포시,당동,"41410101",생활편의형SOC,CVNTL,전기충전소,경기군포 비바체모텔,CVNTL_25_41410_00310,,경기도 군포시 군포역2길 28,경기도 군포시 당동 780-4,,,,,,,,,,,에버온,,2022-07-11,,37.3520770000,126.9470100000
경기도,안성시,양성면,"41550360",생활편의형SOC,CVNTL,전기충전소,교동골프존카운티,CVNTL_25_41550_01016,,경기도 안성시 양성면 교동길 19-70,경기도 안성시 양성면 동항리 25-1,,,,,,,,,,,케이티,,2022-07-11,,37.0726100000,127.1932900000
경기도,김포시,장기동,"41570104",생활편의형SOC,CVNTL,전기충전소,김포시 장기동주민센터,CVNTL_25_41570_00340,,경기도 김포시 김포한강2로 112,경기도 김포시 장기동 2055-2,,,,,,,,,,,지엔텔,,2022-07-11,,37.6397900000,126.6713260000
경기도,성남시 분당구,삼평동,"41135109",생활편의형SOC,CVNTL,전기충전소,판교테크노밸리 글로벌 R&D센터,CVNTL_25_41135_00567,,경기도 성남시 분당구 대왕판교로712번길 22,경기도 성남시 분당구 삼평동 696-1,,,,,,,,,,,한국전기차충전서비스,,2022-07-11,,37.4064830000,127.1020360000
